ID_Credit;Customer_ID;LoanDate;B_M;City;age;Time_experience;Activity;BankingExp;OtherIncome;SectBalance;Exp;Income;Delincuency_Hist;score_1;score_2;score_3;score_4;Cupo_solicitado;Cupo_aprobado;Canal_cobranza;Resultado_cobranza
4608;1078193;2018-05-17 00:00:00;1;NEW YORK;34;0;Pensionado;S;S;9000;581;1100;1;524;629;648;509;23822;21512;SMS;Pago parcial
4609;1018026;2017-04-29 00:00:00;1;NEW YORK;65;0;Pensionado;S;S;1900;271,82;678,8;4;534;501;655;674;20950;14178;Call center;Promesa de pago
4610;1074976;2018-05-18 00:00:00;1;NEW YORK;64;0;Pensionado;S;N;8000;500;1300;4;458;589;716;685;17502;14371;Whatsapp;Sin gestión
4611;1023187;2017-10-12 00:00:00;1;NEW ENGALND;59;0;Empleado;S;S;10000;150;1100;0;503;639;598;690;14741;9181;Call center;Promesa de pago
4612;1028999;2016-10-04 00:00:00;0;NEW ENGALND;40;0;independiente;S;N;10500;300;750;2;599;556;591;654;27742;15387;Ninguno;No aplica
4613;1037967;2015-01-31 00:00:00;1;ATLANTHIC SOUTH;51;0;independiente;S;S;6000;1176;2000;1;572;568;737;850;29703;26649;SMS;Pago parcial
4614;1070326;2020-03-01 00:00:00;1;NEW YORK;46;0;independiente;S;S;5400;461,773;1796;0;474;546;618;781;10941;6012;Whatsapp;Sin gestión
4615;1013341;2015-12-19 00:00:00;1;545454;55;0;Pensionado;S;N;7500;760;1650;0;503;538;562;806;29028;18453;SMS;Pago parcial
4616;1056863;2016-07-16 00:00:00;0;ATLANTHIC SOUTH;59;0;Pensionado;N;S;5000;500;2800;2;685;703;616;674;9855;9141;Ninguno;No aplica
4617;1068555;2018-06-21 00:00:00;1;545454;22;0;independiente;N;S;12000;400;1325;0;557;647;627;594;27931;18804;Call center;Promesa de pago
4618;1044268;2016-05-26 00:00:00;1;NEW YORK;44;0;Pensionado;N;S;5000;300;500;3;358;572;759;533;28580;28195;SMS;Pago parcial
4619;1063286;2016-05-14 00:00:00;0;545454;62;0;independiente;S;S;3750;535;2450;3;699;692;715;532;27295;27018;Ninguno;No aplica
4620;1074539;2015-02-14 00:00:00;0;545454;31;0;independiente;S;S;1870;350;1000;0;695;687;730;702;27865;17670;Ninguno;No aplica
4621;1081336;2018-05-14 00:00:00;1;NEW YORK;56;0;Empleado;S;S;6000;280;700;0;477;580;707;723;20166;10496;Whatsapp;Sin gestión
4622;1069778;2018-10-06 00:00:00;0;ATLANTHIC SOUTH;42;0;Pensionado;S;S;3750;400;700;0;786;615;716;651;24145;20584;Ninguno;No aplica
4623;1038831;2017-06-21 00:00:00;1;NEW YORK;47;0;independiente;S;S;5500;790;1200;0;456;647;602;687;25840;18747;Call center;Promesa de pago
4624;1016433;2017-12-21 00:00:00;0;NEW YORK;50;0;Empleado;N;S;7000;430;1050;2;739;698;636;851;27745;15270;Ninguno;No aplica
4625;1039460;2017-05-16 00:00:00;1;NEW YORK;37;0;Empleado;N;S;3000;450;630;0;518;604;581;646;27077;23117;Call center;Promesa de pago
4626;1083194;2016-04-19 00:00:00;0;NEW YORK;34;0;Pensionado;S;S;12250;180;600;0;763;632;635;754;10788;5562;Ninguno;No aplica
4627;1088518;2016-06-28 00:00:00;1;NEW YORK;38;0;independiente;N;S;4375;280;800;0;467;552;698;720;5201;4863;Correo;No contactado
4628;1095309;2017-02-22 00:00:00;1;NEW YORK;27;0;Pensionado;S;S;11400;635;1250;2;463;569;659;715;27544;15682;Correo;No contactado
4629;1089415;2015-06-13 00:00:00;0;NEW YORK;50;0;independiente;S;S;10000;485;1200;0;755;588;742;776;15561;8771;Ninguno;No aplica
4630;1081396;2015-09-24 00:00:00;0;NEW YORK;26;0;Pensionado;S;S;5600;660;1230;0;721;579;570;802;21901;12874;Ninguno;No aplica
4631;1005487;2015-09-09 00:00:00;0;NEW YORK;49;0;independiente;S;S;12375;495;1280;1;623;644;685;648;12737;12484;Ninguno;No aplica
4632;1022562;2019-12-11 00:00:00;0;545454;65;0;independiente;S;S;6250;400;1200;3;673;711;563;742;6988;5916;Ninguno;No aplica
4633;1082815;2014-10-23 00:00:00;1;ATLANTHIC SOUTH;31;0;Pensionado;N;S;5100;1360;1933;0;519;541;657;753;20441;18411;SMS;Pago parcial
4634;1082329;2015-03-03 00:00:00;0;NEW YORK;56;0;Pensionado;S;S;8000;270;700;2;742;619;702;671;16737;11696;Ninguno;No aplica
4635;1008748;2017-09-01 00:00:00;1;545454;30;0;Pensionado;S;S;3500;450;1800;3;466;531;635;738;19256;12866;Correo;No contactado
4636;1027506;2014-12-23 00:00:00;0;NEW ENGALND;38;0;Empleado;S;S;12600;604;1050;0;554;653;689;608;25186;15546;Ninguno;No aplica
4637;1045116;2015-07-08 00:00:00;1;ATLANTHIC SOUTH;34;0;independiente;S;S;5000;400;1600;4;526;559;583;692;27192;20131;Correo;No contactado
4638;1066727;2016-09-24 00:00:00;0;545454;26;0;Empleado;S;N;6881;660;1480;0;639;810;534;618;12162;9437;Ninguno;No aplica
4639;1082684;2019-12-06 00:00:00;1;545454;24;0;Empleado;S;S;10000;734;1650;0;399;643;689;801;18065;14739;Correo;No contactado
4640;1022108;2016-03-11 00:00:00;0;NEW YORK;44;0;Empleado;S;S;7500;1340;1697;3;558;741;772;661;27625;17364;Ninguno;No aplica
4641;1028276;2015-09-17 00:00:00;1;NEW ENGALND;50;0;Empleado;S;S;7200;320;1500;1;541;650;580;603;19114;18623;Correo;No contactado
4642;1095455;2014-11-23 00:00:00;0;NEW YORK;65;0;Empleado;S;S;6100;502;1254;2;706;620;736;605;13399;7837;Ninguno;No aplica
4643;1097446;2020-01-03 00:00:00;0;NEW YORK;29;0;Empleado;S;S;9375;515;1250;4;689;607;653;382;10633;10450;Ninguno;No aplica
4644;1047587;2015-11-11 00:00:00;1;NEW YORK;41;0;Pensionado;S;S;5375;520;1380;0;569;514;557;675;10755;5457;Whatsapp;Sin gestión
4645;1035394;2017-02-25 00:00:00;1;545454;23;0;independiente;N;S;7500;150;1000;3;532;660;571;723;15825;11719;Whatsapp;Sin gestión
4646;1065491;2018-12-06 00:00:00;1;CHICAGO;44;0;Empleado;S;N;6250;400;1500;4;581;547;651;708;27693;18462;Correo;No contactado
4647;1092615;2016-03-09 00:00:00;1;NEW YORK;59;0;independiente;S;S;6000;430;660;3;430;505;622;898;9117;6606;SMS;Pago parcial
4648;1086609;2016-05-28 00:00:00;1;NEW YORK;66;0;Pensionado;S;N;5400;625;1800;2;498;554;558;772;29729;23347;Whatsapp;Sin gestión
4649;1013188;2018-10-22 00:00:00;0;ATLANTHIC SOUTH;30;0;Pensionado;N;S;6000;322;1800;0;619;666;531;718;6518;4679;Ninguno;No aplica
4650;1029333;2015-10-21 00:00:00;0;ATLANTHIC SOUTH;36;0;Pensionado;N;S;7500;1520;2400;4;689;696;591;522;27547;19487;Ninguno;No aplica
4651;1038488;2017-07-04 00:00:00;1;NEW YORK;29;0;Empleado;S;S;6000;430;950;1;488;595;664;687;21346;18493;Correo;No contactado
4652;1004777;2016-08-09 00:00:00;0;NEW ENGALND;42;3;Empleado;N;N;15000;12620;28800;0;731;630;650;626;7600;6406;Ninguno;No aplica
4653;1058881;2019-09-17 00:00:00;0;NEW YORK;43;0;independiente;S;S;11250;405;850;1;702;721;615;599;18237;16717;Ninguno;No aplica
4654;1070273;2016-05-25 00:00:00;0;ATLANTHIC SOUTH;59;8;independiente;S;S;15000;662;2129;3;731;642;664;598;23579;14736;Ninguno;No aplica
4655;1082706;2015-10-17 00:00:00;0;ATLANTHIC SOUTH;41;0;Empleado;S;S;7380;600;2150;0;735;671;723;507;8554;6884;Ninguno;No aplica
4656;1085121;2020-01-30 00:00:00;0;545454;55;0;Empleado;N;N;12000;450;1100;3;808;721;678;555;21193;16798;Ninguno;No aplica
4657;1052344;2018-10-15 00:00:00;0;NEW ENGALND;36;0;independiente;S;S;12500;700;1700;0;684;641;642;749;24233;16596;Ninguno;No aplica
4658;1056191;2019-03-18 00:00:00;0;ATLANTHIC SOUTH;35;15;Pensionado;S;S;13750;25400;45826;0;653;646;715;657;20253;15049;Ninguno;No aplica
4659;1017207;2019-07-04 00:00:00;1;ATLANTHIC SOUTH;31;5;independiente;N;S;12800;600;2000;4;512;616;583;674;21194;13922;Whatsapp;Sin gestión
4660;1046317;2016-04-22 00:00:00;1;ATLANTHIC SOUTH;62;0;independiente;S;S;1875;300;650;4;460;529;634;720;6742;3849;Call center;Promesa de pago
4661;1073031;2019-07-12 00:00:00;0;NEW YORK;38;0;independiente;S;S;7500;780;1800;1;774;657;636;775;6306;3827;Ninguno;No aplica
4662;1067147;2017-04-13 00:00:00;0;NEW YORK;20;0;Pensionado;S;S;6250;420;715;4;686;713;563;670;8849;4891;Ninguno;No aplica
4663;1059951;2019-08-12 00:00:00;0;NEW YORK;50;0;independiente;N;S;3750;700;1500;1;672;803;621;719;17360;14609;Ninguno;No aplica
4664;1017663;2019-11-25 00:00:00;0;NEW YORK;22;0;Empleado;N;S;7500;370;980;2;676;716;505;594;17768;14754;Ninguno;No aplica
4665;1096738;2015-01-23 00:00:00;1;NEW YORK;27;11;Empleado;N;S;12500;8109;19284;0;536;608;784;664;28903;28189;Whatsapp;Sin gestión
4666;1034912;2015-11-24 00:00:00;1;NEW YORK;48;0;independiente;S;N;4000;780;1400;0;492;612;584;752;18032;15595;Whatsapp;Sin gestión
4667;1069034;2019-08-31 00:00:00;0;ATLANTHIC SOUTH;32;20;Pensionado;S;S;16875;1620;5000;4;668;616;761;840;9195;4837;Ninguno;No aplica
4668;1000729;2016-07-17 00:00:00;0;NEW YORK;45;0;Pensionado;N;S;5000;663;1040;0;783;687;653;799;26562;25025;Ninguno;No aplica
4669;1093299;2017-05-26 00:00:00;0;NEW YORK;53;0;Empleado;N;S;11250;300;925;2;657;678;690;722;23939;22295;Ninguno;No aplica
4670;1019425;2019-05-10 00:00:00;0;NEW YORK;36;0;independiente;S;S;7400;374;1400;0;702;699;616;684;23689;17095;Ninguno;No aplica
4671;1005775;2017-05-22 00:00:00;1;CHICAGO;24;0;Empleado;N;S;7000;450;750;0;533;587;665;846;12619;10006;SMS;Pago parcial
4672;1031873;2016-03-18 00:00:00;1;ATLANTHIC SOUTH;37;0;independiente;S;S;7500;453;3453;2;418;603;696;792;14280;14109;Whatsapp;Sin gestión
4673;1000269;2018-12-03 00:00:00;0;ATLANTHIC SOUTH;52;0;Empleado;S;S;5600;310;1254,4;3;724;661;697;464;7642;5855;Ninguno;No aplica
4674;1026346;2015-04-13 00:00:00;1;ATLANTHIC SOUTH;36;0;independiente;S;S;8750;416;1980;2;447;584;704;625;14369;13689;SMS;Pago parcial
4675;1077855;2016-05-09 00:00:00;0;ATLANTHIC SOUTH;40;0;independiente;S;S;8125;100;1500;0;741;606;624;700;19296;10449;Ninguno;No aplica
4676;1018208;2016-02-01 00:00:00;0;ATLANTHIC SOUTH;47;0;independiente;S;S;7200;400;1250;0;652;661;616;509;27793;16551;Ninguno;No aplica
4677;1079780;2019-02-08 00:00:00;0;NEW YORK;46;0;Pensionado;S;S;7500;400;800;1;735;763;538;589;20438;14723;Ninguno;No aplica
4678;1040881;2020-01-14 00:00:00;1;NEW YORK;58;0;Pensionado;N;S;6400;360;850;1;555;599;687;657;20674;16382;Call center;Promesa de pago
4679;1027897;2014-12-13 00:00:00;0;ATLANTHIC SOUTH;38;0;independiente;S;S;3750;514;1000;4;743;679;726;647;9757;8860;Ninguno;No aplica
4680;1038641;2015-11-06 00:00:00;1;ATLANTHIC SOUTH;47;25;Pensionado;N;N;7500;187;510;0;513;694;763;694;7994;7947;Correo;No contactado
4681;1040450;2017-07-13 00:00:00;1;NEW ENGALND;61;20;independiente;S;S;5000;200;700;3;488;498;671;694;20226;14045;SMS;Pago parcial
4682;1077050;2019-08-16 00:00:00;1;ATLANTHIC SOUTH;44;35.83333333;Pensionado;S;S;6000;200;1900;0;471;513;596;794;6271;3284;Whatsapp;Sin gestión
4683;1022948;2018-06-07 00:00:00;0;NEW YORK;21;11.66666667;Pensionado;S;S;10000;700;1100;0;774;783;531;646;6813;6136;Ninguno;No aplica
4684;1019434;2018-07-13 00:00:00;1;ATLANTHIC SOUTH;25;5;Empleado;N;S;7500;400;900;4;465;583;723;685;23845;19128;Whatsapp;Sin gestión
4685;1099873;2018-06-17 00:00:00;1;NEW YORK;59;41;independiente;N;S;6250;750;1350;4;448;565;524;599;25504;15284;SMS;Pago parcial
4686;1061800;2019-06-22 00:00:00;1;NEW YORK;51;20;Pensionado;N;S;5400;1028;1862;1;533;508;626;812;27508;20560;Call center;Promesa de pago
4687;1006078;2018-11-23 00:00:00;0;NEW ENGALND;34;20;Empleado;S;S;7500;1350;2800;0;660;707;634;610;13475;11739;Ninguno;No aplica
4688;1076009;2015-12-31 00:00:00;0;ATLANTHIC SOUTH;52;15;independiente;S;S;5000;740;2100;0;652;713;645;572;9396;8317;Ninguno;No aplica
4689;1006868;2018-09-08 00:00:00;1;545454;55;35;Empleado;S;N;6050;250;1270;1;428;514;653;739;14283;10710;Correo;No contactado
4690;1047043;2018-11-14 00:00:00;1;CHICAGO;45;10;Pensionado;N;S;8000;720;1400;0;476;572;660;651;18318;11954;Whatsapp;Sin gestión
4691;1029712;2017-10-04 00:00:00;1;CHICAGO;42;33.33333333;independiente;N;S;7500;325;500;1;496;560;481;673;22200;21909;Call center;Promesa de pago
4692;1094407;2016-03-08 00:00:00;1;NEW YORK;49;29.16666667;Empleado;S;S;9000;600;1200;0;512;595;651;743;28688;23859;Correo;No contactado
4693;1025752;2016-02-27 00:00:00;0;ATLANTHIC SOUTH;37;20;independiente;S;S;7500;390;1500;0;748;613;494;641;28715;20219;Ninguno;No aplica
4694;1034114;2018-01-20 00:00:00;1;ATLANTHIC SOUTH;27;6;Empleado;S;S;4000;400;1410;0;526;655;701;928;5082;3254;Correo;No contactado
4695;1048774;2017-07-13 00:00:00;1;NEW YORK;59;40;Empleado;S;S;4500;300;900;0;490;635;611;713;6920;5990;Whatsapp;Sin gestión
4696;1072616;2018-04-14 00:00:00;1;NEW YORK;46;33;Empleado;S;S;5400;650;940;3;490;558;499;776;12817;7961;SMS;Pago parcial
4697;1081065;2018-07-07 00:00:00;1;NEW YORK;63;10;Empleado;N;S;8750;350;850;2;526;567;593;545;16683;9774;Whatsapp;Sin gestión
4698;1009247;2016-05-13 00:00:00;1;NEW YORK;43;20;Pensionado;S;S;6250;630;1361,5;0;564;572;610;643;16336;12496;Whatsapp;Sin gestión
4699;1033410;2019-02-25 00:00:00;1;ATLANTHIC SOUTH;47;20;Empleado;N;N;6875;330;900;0;506;533;733;622;20596;13284;Whatsapp;Sin gestión
4700;1049408;2016-01-14 00:00:00;0;ATLANTHIC SOUTH;62;20;Pensionado;S;S;7500;2000;2569;0;677;653;664;584;7093;5777;Ninguno;No aplica
4701;1064315;2018-11-06 00:00:00;1;NEW ENGALND;46;15;Empleado;S;S;5800;400;1100;4;450;564;674;757;17905;10008;Call center;Promesa de pago
4702;1020369;2021-04-02 00:00:00;1;545454;51;40;Pensionado;S;S;3000;300;1350;3;428;677;733;813;28455;23546;SMS;Pago parcial
4703;1034495;2016-10-17 00:00:00;0;NEW YORK;33;10;Pensionado;N;S;2000;250;700;2;733;737;643;701;29351;18833;Ninguno;No aplica
4704;1080009;2016-09-30 00:00:00;1;NEW YORK;57;42.5;Pensionado;N;S;9000;964;1645,583;4;529;636;703;700;13367;6685;Call center;Promesa de pago
4705;1021515;2019-08-14 00:00:00;0;NEW YORK;46;25;Pensionado;S;N;6000;481;820;2;729;702;698;613;10285;5795;Ninguno;No aplica
4706;1063443;2018-01-09 00:00:00;1;ATLANTHIC SOUTH;32;20;Empleado;S;S;4375;520;1840;1;494;513;560;820;15896;15368;Whatsapp;Sin gestión
4707;1020434;2018-06-27 00:00:00;0;545454;65;40;independiente;S;S;7500;600;1400;1;770;678;753;856;9937;9278;Ninguno;No aplica
4708;1038735;2020-12-27 00:00:00;1;545454;42;20;independiente;N;S;8100;450;1700;0;476;638;551;732;21753;13417;SMS;Pago parcial
4709;1098893;2021-04-09 00:00:00;0;NEW YORK;40;10;independiente;S;N;4667;470;750;0;748;605;714;755;23202;20631;Ninguno;No aplica
4710;1070491;2018-04-27 00:00:00;1;545454;32;5.833333333;independiente;S;S;1600;380;1400;4;498;618;544;751;23485;18889;Correo;No contactado
4711;1037284;2017-09-02 00:00:00;0;545454;52;16.66666667;Empleado;S;S;5000;280;900;0;670;819;692;738;17977;17715;Ninguno;No aplica
4712;1017948;2017-07-11 00:00:00;1;CHICAGO;55;33.33333333;Pensionado;S;S;4000;480;1091;4;530;644;780;615;24874;17084;SMS;Pago parcial
4713;1051986;2019-07-22 00:00:00;0;545454;36;10;Empleado;S;S;14000;320;1300;4;720;765;635;626;23163;19474;Ninguno;No aplica
4714;1076454;2016-01-27 00:00:00;0;545454;45;10;Pensionado;S;S;6400;300;1200;4;718;693;632;706;12674;6740;Ninguno;No aplica
4715;1089931;2017-03-26 00:00:00;1;ATLANTHIC SOUTH;42;13;independiente;S;S;9000;790;1560;0;504;638;693;829;22748;15881;Whatsapp;Sin gestión
4716;1001009;2016-09-26 00:00:00;0;ATLANTHIC SOUTH;42;10;Pensionado;S;S;7500;600;1300;1;698;637;627;596;28678;28159;Ninguno;No aplica
4717;1085830;2018-04-19 00:00:00;1;NEW ENGALND;34;20;independiente;S;S;6500;455,35;577,5;2;619;628;777;537;8676;6676;SMS;Pago parcial
4718;1049167;2020-04-09 00:00:00;1;NEW ENGALND;45;30;independiente;S;S;4000;400;1200;1;559;619;663;675;7426;4782;Correo;No contactado
4719;1059277;2021-03-30 00:00:00;1;545454;47;10;Empleado;S;N;12500;465;966,667;4;536;597;628;811;29648;16607;Correo;No contactado
4720;1044584;2019-04-25 00:00:00;0;NEW YORK;46;20;Pensionado;S;S;7500;400;1200;0;706;759;612;527;29473;25104;Ninguno;No aplica
4721;1035908;2016-01-14 00:00:00;1;ATLANTHIC SOUTH;74;5.416666667;Empleado;S;N;12500;400;1600;0;550;548;585;614;7962;6548;SMS;Pago parcial
4722;1008646;2017-02-10 00:00:00;0;NEW ENGALND;59;11.66666667;Pensionado;S;S;5800;400;1300;3;726;669;606;684;5859;4025;Ninguno;No aplica
4723;1006333;2016-12-09 00:00:00;1;NEW YORK;56;41;Pensionado;S;S;4800;964;1295;3;501;586;625;710;17048;16630;Correo;No contactado
4724;1005645;2015-12-05 00:00:00;0;NEW YORK;69;20;Empleado;S;S;8000;2000;2750;3;685;618;616;724;9138;4670;Ninguno;No aplica
4725;1000471;2020-12-16 00:00:00;1;NEW ENGALND;43;25;Pensionado;N;N;7200;1600;2400;0;496;594;604;609;7424;4839;Call center;Promesa de pago
4726;1036534;2016-12-16 00:00:00;0;ATLANTHIC SOUTH;46;23.33333333;Pensionado;S;S;2000;600;900;0;541;577;797;641;15409;14801;Ninguno;No aplica
4727;1046498;2021-02-07 00:00:00;1;NEW ENGALND;64;16.66666667;Pensionado;S;S;12500;400;1715;0;511;643;578;828;9017;5955;SMS;Pago parcial
4728;1020365;2018-11-25 00:00:00;0;NEW ENGALND;57;16.66666667;Pensionado;N;S;4000;300;1500;3;676;683;660;563;15451;9674;Ninguno;No aplica
4729;1030228;2017-10-04 00:00:00;0;545454;47;20;Pensionado;S;S;3750;280;1250;0;780;649;691;803;15278;11720;Ninguno;No aplica
4730;1086203;2016-10-10 00:00:00;1;545454;60;20;Empleado;N;S;6500;400;1500;1;501;530;694;624;29944;27306;Correo;No contactado
4731;1013719;2016-10-26 00:00:00;1;NEW ENGALND;48;20;Empleado;S;S;9000;400;940;0;441;566;646;796;15996;8823;Correo;No contactado
4732;1088853;2019-11-18 00:00:00;0;NEW ENGALND;40;20;Pensionado;S;S;13000;681;2000;2;698;721;633;636;29726;28879;Ninguno;No aplica
4733;1037271;2018-03-17 00:00:00;1;NEW YORK;41;20;independiente;S;S;8100;850;1220;0;448;613;682;617;6134;5505;SMS;Pago parcial
4734;1077501;2020-08-10 00:00:00;1;NEW ENGALND;63;33.33333333;independiente;S;S;9000;570;1000;0;524;538;669;675;26550;15681;Call center;Promesa de pago
4735;1065666;2020-02-21 00:00:00;1;NEW ENGALND;48;33;Pensionado;S;S;6400;300;1200;2;515;529;632;769;10119;8662;SMS;Pago parcial
4736;1080444;2018-02-15 00:00:00;1;CHICAGO;33;15;Pensionado;S;S;9880;500;1300;0;548;619;541;719;10694;7405;Correo;No contactado
4737;1079190;2015-12-19 00:00:00;0;545454;45;10;Pensionado;S;S;8140;290;1700;0;660;637;617;771;27520;19296;Ninguno;No aplica
4738;1088774;2016-01-04 00:00:00;1;NEW YORK;54;27;Pensionado;N;S;10000;355;570;0;502;584;570;849;26869;23958;SMS;Pago parcial
4739;1046815;2016-12-13 00:00:00;1;545454;38;5.833333333;independiente;N;S;10306;260;1600;1;432;587;603;614;9164;8993;Correo;No contactado
4740;1059950;2017-11-05 00:00:00;1;NEW YORK;44;33.33333333;independiente;S;N;14000;530;1300;0;535;599;652;607;23730;13368;Whatsapp;Sin gestión
4741;1065351;2017-11-27 00:00:00;0;NEW YORK;36;20;Pensionado;S;S;13280;438,333;900;0;726;731;675;553;10039;7131;Ninguno;No aplica
4742;1091867;2017-09-28 00:00:00;1;ATLANTHIC SOUTH;38;10;Empleado;N;S;5000;1000;1890;1;525;504;775;639;26281;19460;SMS;Pago parcial
4743;1029033;2018-05-08 00:00:00;1;NEW YORK;53;30;Pensionado;S;S;8000;195;475;4;500;465;612;819;19631;13509;SMS;Pago parcial
4744;1074913;2017-02-27 00:00:00;0;NEW YORK;40;10;Pensionado;S;S;8562;673;1750;0;721;646;704;720;15442;10525;Ninguno;No aplica
4745;1066254;2020-04-07 00:00:00;0;NEW YORK;31;10;independiente;S;S;9850;250;1415;0;780;788;671;621;13252;6972;Ninguno;No aplica
4746;1047791;2016-11-28 00:00:00;1;NEW ENGALND;42;20;independiente;S;S;12250;890;1300;2;486;701;741;719;26425;22270;Correo;No contactado
4747;1072647;2021-03-13 00:00:00;1;NEW YORK;30;1;Pensionado;N;S;8100;570;1000;3;507;690;690;846;25285;18157;Correo;No contactado
4748;1047170;2018-08-24 00:00:00;1;NEW YORK;35;16;Empleado;S;N;13500;846;1345;3;446;568;579;892;22721;13573;Correo;No contactado
4749;1018050;2019-04-15 00:00:00;0;NEW ENGALND;42;20;Empleado;S;S;13000;820;1250;3;657;573;529;693;22568;20492;Ninguno;No aplica
4750;1007244;2018-07-12 00:00:00;1;CHICAGO;50;30;Empleado;N;S;3750;377,5;925;0;505;439;672;481;25810;23262;Correo;No contactado
4751;1040197;2020-01-25 00:00:00;0;NEW YORK;58;25;Pensionado;S;N;6750;490;800;4;755;643;613;697;6551;4869;Ninguno;No aplica
4752;1094018;2018-05-22 00:00:00;1;NEW YORK;52;25;Pensionado;S;N;13500;643;1138;1;487;568;581;804;17625;11443;SMS;Pago parcial
4753;1084951;2016-06-27 00:00:00;1;NEW YORK;34;8;Pensionado;S;S;3200;507,083;740;3;488;658;561;740;6629;5429;Correo;No contactado
4754;1070991;2019-03-13 00:00:00;1;NEW ENGALND;41;24;independiente;S;S;12000;500;1200;4;480;632;661;785;22910;14756;SMS;Pago parcial
4755;1072440;2020-08-15 00:00:00;0;545454;54;40;Pensionado;N;S;7500;430;1500;0;673;694;756;702;6361;3931;Ninguno;No aplica
4756;1042916;2018-04-08 00:00:00;1;NEW YORK;49;20;independiente;S;N;12000;423;1200;0;515;527;621;609;9370;8107;Call center;Promesa de pago
4757;1039684;2018-07-31 00:00:00;1;NEW YORK;29;5;Pensionado;S;S;6375;94;600;0;425;522;691;640;10283;5349;SMS;Pago parcial
4758;1043657;2017-01-30 00:00:00;0;ATLANTHIC SOUTH;36;16;Pensionado;S;N;3750;600;1400;2;764;695;643;641;12610;6903;Ninguno;No aplica
4759;1048095;2019-01-24 00:00:00;0;CHICAGO;31;11;independiente;S;N;2500;500;900;1;667;722;560;766;15558;7832;Ninguno;No aplica
4760;1056591;2016-09-27 00:00:00;1;NEW ENGALND;62;40;Empleado;S;S;8000;1470;2360;2;536;604;701;651;19924;11486;Correo;No contactado
4761;1023431;2019-11-25 00:00:00;1;CHICAGO;55;35;Pensionado;S;N;4000;770;1200;3;437;518;573;761;19839;10604;Correo;No contactado
4762;1062496;2017-04-02 00:00:00;0;NEW YORK;40;20.83333333;Empleado;S;S;3750;400;850;1;733;719;652;697;16949;16913;Ninguno;No aplica
4763;1093687;2018-11-27 00:00:00;1;NEW YORK;40;20;Empleado;S;N;6750;200;1000;0;534;606;626;863;15626;10069;Call center;Promesa de pago
4764;1050458;2021-04-05 00:00:00;1;NEW ENGALND;31;33.33333333;Pensionado;S;S;9600;200;1100;3;519;516;713;716;6993;4018;SMS;Pago parcial
4765;1054041;2017-06-09 00:00:00;0;ATLANTHIC SOUTH;54;10;Empleado;S;S;3750;508;1200;0;650;633;576;512;5869;3642;Ninguno;No aplica
4766;1081822;2017-08-29 00:00:00;0;NEW YORK;51;30;Pensionado;S;N;4000;350;900;0;712;721;677;728;6014;5822;Ninguno;No aplica
4767;1008253;2018-02-21 00:00:00;0;ATLANTHIC SOUTH;27;3.666666667;independiente;N;N;7500;700;2500;0;641;666;591;862;15103;11479;Ninguno;No aplica
4768;1037400;2018-12-31 00:00:00;1;ATLANTHIC SOUTH;39;18.33333333;independiente;S;S;13500;650;1200;2;487;675;614;784;21986;15003;Call center;Promesa de pago
4769;1077978;2019-07-03 00:00:00;0;NEW YORK;54;35;independiente;S;S;3200;490;900;1;751;710;396;599;17013;15936;Ninguno;No aplica
4770;1040520;2021-03-23 00:00:00;1;ATLANTHIC SOUTH;57;20;Empleado;S;S;8000;950;1900;4;540;551;796;623;5690;3969;SMS;Pago parcial
4771;1026154;2016-01-17 00:00:00;1;545454;42;20;Empleado;S;S;7500;1430;3400;4;501;579;689;634;21873;14600;Correo;No contactado
4772;1069104;2018-05-03 00:00:00;1;NEW YORK;44;33.33333333;Empleado;S;S;10000;200;1200;0;451;584;596;900;28248;17052;SMS;Pago parcial
4773;1047199;2018-11-08 00:00:00;0;ATLANTHIC SOUTH;57;30;Empleado;S;S;12500;300;1200;0;732;636;571;641;28624;19719;Ninguno;No aplica
4774;1040972;2019-12-02 00:00:00;0;NEW ENGALND;47;16.66666667;independiente;S;S;12500;250;1500;0;701;625;615;610;15748;10368;Ninguno;No aplica
4775;1028280;2017-06-05 00:00:00;1;ATLANTHIC SOUTH;43;4;independiente;S;S;12500;500;2800;2;384;622;700;706;29170;24463;Correo;No contactado
